"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
880;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.28";90576
881;"HP";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.3";36486
882;"Asus";"Notebook";14.1;1366;768;0;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.65";18541
883;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.2";35644
884;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";19660
885;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.28";95851
886;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.18";24280
887;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";72988
888;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.25";15824
889;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";2.2;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.8";20193
890;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.95";67399
891;"HP";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.42";74539
892;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.17";90523
893;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.32";95851
894;"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.6;16;"512GB SSD +  2TB HDD";"Hybrid";512;2048;"Nvidia";"windows";"2.43";141139
895;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.05";78588
896;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"linux";"2.62";49497
897;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.04";47952
898;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.18";32714
899;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.9";49817
900;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.24";107258
901;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"256GB SSD +  256GB SSD";"SSD";256;256;"Nvidia";"windows";"3.58";68145
902;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.3;16;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.22";87859
903;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"windows";"1.13";109171
904;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.95";104588
905;"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.08";111835
906;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.26";79014
907;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Celeron Dual";1.5;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";"2.20";19128
908;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.6";42038
909;"LG";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"0.98";101179
910;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";64202
911;"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"240GB SSD";"SSD";240;0;"Intel";"windows";"1.09";165168
912;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.2";42038
913;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.04";54292
914;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.4";26587
915;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.44";46940
916;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.49";51149
917;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.7";85195
918;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.6";71875
919;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";59669
920;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.18";36496
921;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.84";69104
924;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.37";97236
925;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.95";38889
926;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.36";87912
927;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.31";62071
928;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.18";37725
929;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.95";61219
930;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.2";16464
931;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.26";84129
932;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"1.86";15393
933;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.2;16;"1TB SSD";"SSD";1024;0;"Intel";"windows";"1.3";95851
934;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.47";58874
935;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";88924
936;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.18";29762
937;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";63883
939;"Dell";"Gaming";17.3;2560;1440;0;"Intel";"Core i7";2.7;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"4.36";146946
940;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.75";74539
941;"Asus";"Notebook";17.3;1600;900;0;"Intel";"Pentium Quad";1.6;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.8";28238
942;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.23";32980
943;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.2";59620
944;"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";1.2;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.1";69211
945;"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";2.1;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"AMD";"windows";"2.5";53227
946;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.36";78439
947;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";"2.2";36497
948;"Dell";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.36";35112
949;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.68";18595
950;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"8GB SSD";"SSD";8;0;"Nvidia";"windows";"2.0";119827
951;"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.36";94572
952;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";77789
953;"Asus";"2 in 1 Convertible";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"other";"1.2";61752
954;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.7";79333
955;"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"4.36";168045
956;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.2;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.24";101179
957;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";1.1;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.45";41292
958;"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.3";67559
959;"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.25";20726
960;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";81785
961;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.36";93773
962;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.4";53760
963;"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.1";95371
964;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.04";45102
965;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.25";24808
966;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.9";43956
967;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.04";36497
968;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.42";167779
969;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.4";37030
970;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.22";101179
971;"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.5";104588
972;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;32;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.42";149184
973;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.95";62870
974;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.73";109219
975;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.7;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.04";52161
976;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"508GB Hybrid";"Hybrid";508;0;"Intel";"windows";"1.70";53387
977;"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.7;16;"512GB SSD +  2TB HDD";"Hybrid";512;2048;"Nvidia";"windows";"2.3";95851
979;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.99";93187
980;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"512GB SSD";"SSD";512;0;"Intel";"windows";"2.19";69211
981;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.2";63670
982;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.2";29251
983;"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.3";34579
984;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.75";48751
985;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.25";31915
986;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.04";42944
987;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.5";63350
988;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.36";39907
989;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.6";59620
990;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"0.97";101658
991;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"AMD";"windows";"2.1";26587
992;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"128GB SSD";"SSD";128;0;"Intel";"N/A";"1.9";14419
993;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.3";71875
995;"Asus";"Notebook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.4";61272
996;"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.11";71875
997;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.4";20246
998;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.5";95851
999;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.48";111302
1000;"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.7";67133
1001;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.34";63350
1002;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"2.18";29144
1003;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.64";41505
1004;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.2";63670
1005;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.4;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.48";58607
1006;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.95";64202
1007;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.43";77203
1008;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.64";55905
1009;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.64";36444
1010;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1.0TB Hybrid";"Hybrid";1024;0;"Nvidia";"windows";"2.65";50563
1011;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.26";81998
1012;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.48";84715
1013;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.54";100551
1014;"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.49";42624
1015;"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.5";64469
1016;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.04";41025
1017;"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.4";158135
1018;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.47";79387
1019;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.43";118761
1020;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i3";2.3;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.08";42410
1021;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";84715
1022;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.11";61219
1023;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.64";63160
1024;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.09";55754
1025;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";83064
1026;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.31";63350
1027;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.95";56477
1028;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.29";86527
1029;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.63";57542
1030;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.64";51841
1031;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";3.0;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.1";21792
1032;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.7";63499
1033;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.95";63670
1034;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.84";65481
1035;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";71875
1036;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.04";39534
1037;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.47";91908
1038;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.09";56634
1039;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.64";53840
1040;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.8";45128
1041;"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.45";11231
1042;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.4";75924
1043;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.3";55923
1044;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.54";53280
1045;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"256GB SSD +  500GB HDD";"Hybrid";256;500;"Intel";"windows";"1.84";112066
1046;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.43";78268
1047;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"3.78";82352
1048;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"4.6";122011
1049;"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";"1.2";15339
1050;"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.1";139594
1051;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"1.91";52161
1052;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.3";58288
1053;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.04";52161
1054;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"1TB SSD";"SSD";1024;0;"Intel";"windows";"1.2";120093
1055;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.31";37570
1056;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";"1.96";26587
1057;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.4";23923
